Age,Deductible,DriverRating,DaysDiff,Make,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days:Policy-Accident,PastNumberOfClaims,Days:Policy-Claim,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,FraudFound
40,400,3,8.0,9.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
17,400,3,1.0,6.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
58,400,4,0.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
17,400,1,7.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
59,400,3,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
56,400,4,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
39,400,3,1.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
40,400,1,15.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
53,400,4,10.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
45,400,4,2.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
39,400,3,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
48,400,4,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
40,400,3,14.0,18.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0
51,400,1,8.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
54,400,4,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
69,400,1,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0
29,400,3,3.0,17.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
60,400,3,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
51,400,4,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
30,400,2,0.0,13.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0
23,400,4,2.0,17.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
74,400,3,0.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
44,400,2,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
33,400,3,0.0,9.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
37,700,4,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
47,400,2,30.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
40,400,2,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
49,400,4,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
61,400,4,6.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
34,400,2,8.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
27,400,1,20.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
28,400,4,30.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
30,400,4,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
30,400,1,6.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
70,400,1,10.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0
30,400,2,17.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0
31,400,3,9.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
45,400,4,91.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
29,400,3,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
26,400,1,6.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
47,400,4,22.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
60,400,4,0.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
31,400,2,14.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
35,400,4,2.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
53,400,3,1.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
34,400,3,0.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
39,500,2,83.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0
17,400,3,83.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
35,400,2,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
53,400,2,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
39,400,1,0.0,13.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
40,400,4,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
37,400,3,2.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
39,400,3,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
44,400,3,2.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
30,400,3,1.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
57,400,2,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0
60,400,4,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
42,400,3,1.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
41,400,3,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
38,400,1,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
79,400,3,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0
43,400,1,7.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0
40,400,4,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
59,400,1,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
34,400,4,14.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
26,400,2,0.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
45,400,1,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
31,400,1,10.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
34,400,1,15.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
25,400,1,2.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
32,400,4,15.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
30,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
49,400,2,6.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
35,400,4,8.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
37,400,3,0.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
76,400,4,7.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
33,400,3,16.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
27,400,3,0.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
30,400,2,6.0,9.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
31,400,4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
38,400,4,0.0,6.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
33,400,3,4.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
32,400,3,5.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
28,400,4,11.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
28,400,3,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
38,700,3,16.0,17.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
18,400,1,2.0,11.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
54,400,1,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
35,400,4,0.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
63,400,1,1.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
57,400,1,30.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,4,7.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1
37,400,1,1.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
52,400,4,12.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0
28,400,3,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
63,400,2,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
29,400,4,14.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0
65,400,3,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
59,400,2,2.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
46,400,1,15.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
56,400,1,0.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
72,400,1,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
39,400,2,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0
61,400,4,60.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
46,400,1,1.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
44,400,2,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
47,400,3,1.0,18.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0
22,400,3,5.0,11.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
36,400,4,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
56,400,3,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
62,400,3,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
32,400,1,6.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
39,400,4,0.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
58,400,3,22.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
39,400,1,9.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
31,400,1,0.0,17.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
50,700,3,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
54,400,1,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
37,400,2,7.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
64,400,2,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
21,400,2,3.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
45,400,1,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
28,400,1,2.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
37,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1
27,400,3,9.0,13.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
70,400,4,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
36,400,4,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
42,400,1,27.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
21,400,1,0.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
41,400,1,10.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,1,16.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
27,400,2,8.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
38,400,3,8.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
35,400,3,3.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
29,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
64,400,4,4.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
28,400,2,1.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
41,400,1,59.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0
30,400,3,0.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
32,400,4,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
54,400,4,2.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
40,400,1,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
21,400,3,0.0,17.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
45,400,3,48.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
37,400,2,21.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0
33,400,1,51.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
25,400,4,0.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,700,3,32.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29,400,2,9.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,2,23.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
42,400,2,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
50,400,4,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
38,400,2,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
35,400,4,14.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
27,400,3,11.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1
57,400,4,4.0,13.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
